,proportion,category
159,0.0979895901734078,Null
160,0.0962031729183592,Null
161,0.0977392509574573,Null
162,0.0970388282132627,Null
163,0.0979676063535867,Null
164,0.0971129975748091,Null
165,0.0978522555201607,Null
166,0.096928731915023,Null
167,0.0983180521704761,Null
168,0.0976118826926577,Null
169,0.0968474852933678,Null
170,0.0971247621197179,Null
171,0.0960676259418653,Null
172,0.0963413292255408,Null
173,0.0968352684972312,Null
174,0.0978627546289823,Null
175,0.0968503618770317,Null
176,0.0970721054562087,Null
177,0.0962907182726478,Null
178,0.0964342865957012,Null
179,0.0983293463438572,Null
180,0.0968945908098148,Null
181,0.0972308202280523,Null
182,0.0964922139298021,Null
183,0.0965040259201533,Null
184,0.0970386467701834,Null
185,0.096721672213017,Null
186,0.0959416878789943,Null
187,0.0963500604515259,Null
188,0.0964410276001787,Null
189,0.0969939305082427,Null
190,0.0974386338422679,Null
191,0.096643470792448,Null
192,0.0978882091141275,Null
193,0.0967289885762657,Null
194,0.0964951484935596,Null
195,0.0972608626382908,Null
196,0.096504436364984,Null
197,0.0969076921552352,Null
198,0.0961081819514706,Null
199,0.0963768749339657,Null
200,0.0970180323438395,Null
