,proportion,category
81,0.0543478260869565,Observed
82,0.046195652173913,Observed
83,0.0328767123287671,Observed
84,0.0376344086021505,Observed
85,0.0445026178010471,Observed
86,0.0523560209424084,Observed
87,0.0316622691292876,Observed
88,0.0358126721763085,Observed
89,0.0465753424657534,Observed
90,0.0434782608695652,Observed
91,0.0493150684931507,Observed
92,0.056980056980057,Observed
93,0.0513513513513514,Observed
94,0.0523415977961433,Observed
95,0.0447368421052632,Observed
96,0.0483460559796438,Observed
97,0.0558510638297872,Observed
98,0.0398936170212766,Observed
99,0.0505050505050505,Observed
100,0.0426136363636364,Observed
101,0.0834728159913747,Null
102,0.0832421173245787,Null
103,0.0835230889763186,Null
104,0.0839311215257425,Null
105,0.0841467051896889,Null
106,0.0838440327577481,Null
107,0.0824176248462116,Null
108,0.0841042045672132,Null
109,0.0847439359951597,Null
110,0.0837735333751144,Null
111,0.0842046426611884,Null
112,0.0840222507539328,Null
113,0.0840114970231583,Null
114,0.08357758965541,Null
115,0.0834110469199916,Null
116,0.0844156740999005,Null
117,0.0838496753292981,Null
118,0.0850086546011499,Null
119,0.0822680270418428,Null
120,0.0841176238743812,Null
121,0.0831921600182353,Null
122,0.0845658128670146,Null
123,0.0839048664881574,Null
124,0.0836498157299663,Null
125,0.0837858579326657,Null
126,0.0838963175941926,Null
127,0.0825717115811618,Null
128,0.0839297347284961,Null
129,0.0824763904225638,Null
130,0.0832909301936633,Null
131,0.0840708957145852,Null
132,0.08357026124821,Null
133,0.0839568101751771,Null
134,0.0835483963955971,Null
135,0.0832172148722495,Null
136,0.0840327190787898,Null
137,0.0825171643272884,Null
138,0.0837676550347094,Null
139,0.0840215486667923,Null
140,0.0840201100003988,Null
141,0.0828439768542648,Null
142,0.0834149709642348,Null
143,0.0839702607461446,Null
144,0.0838921519929793,Null
145,0.0839397396768781,Null
146,0.0820013255165982,Null
147,0.0834352685063252,Null
148,0.084701362921744,Null
149,0.0834498344789446,Null
150,0.0833613867677806,Null
151,0.0847437400112299,Null
152,0.083092257835327,Null
153,0.0829634045351352,Null
154,0.0820037693149613,Null
155,0.082857018875846,Null
156,0.08424926146493,Null
157,0.0829379059144195,Null
158,0.0848529666543769,Null
159,0.0834307277298237,Null
160,0.0839181551602306,Null
161,0.0835919943985023,Null
162,0.0834991709217745,Null
163,0.0842313866655902,Null
164,0.083982858968684,Null
165,0.0826153619797343,Null
166,0.0828123914220854,Null
167,0.0821059082612807,Null
168,0.0844277536334179,Null
169,0.0824061180332831,Null
170,0.0839841212966136,Null
171,0.0844837515815538,Null
172,0.0833721202603658,Null
173,0.0846725592069607,Null
174,0.0845991802707787,Null
175,0.0843195748466945,Null
176,0.0837990448118867,Null
177,0.0837642961809555,Null
178,0.0836606388857456,Null
179,0.0829763966174034,Null
180,0.0830015659152894,Null
181,0.0839161789556569,Null
182,0.0846326746265756,Null
183,0.0843924596950981,Null
184,0.0834026228554501,Null
185,0.0838917306931622,Null
186,0.0829638554839424,Null
187,0.0835430783681294,Null
188,0.0831560311433054,Null
189,0.0834808302853312,Null
190,0.0837299164155333,Null
191,0.0834858668565882,Null
192,0.0847682122564049,Null
193,0.0837019341257648,Null
194,0.0833001465120269,Null
195,0.0838407086367891,Null
196,0.0824537725420021,Null
197,0.0831644507752941,Null
198,0.0835671039363525,Null
199,0.084184519013863,Null
200,0.0832807762008207,Null
